x
B naive
CD8 TEM
CD8 Naive
CD4 Naive
CD8 TEM
CD4 TCM
NK_CD56bright
CD4 TCM
B intermediate
CD14 Mono
CD8 Naive
CD4 Naive
B naive
CD8 TEM
CD8 TEM
B intermediate
B naive
CD16 Mono
B naive
Treg
CD16 Mono
CD14 Mono
CD14 Mono
CD4 Naive
Platelet
NK
NK
CD14 Mono
CD8 TEM
CD14 Mono
dnT
CD4 Naive
CD8 Naive
CD4 TCM
CD14 Mono
CD14 Mono
CD4 TEM
B naive
CD14 Mono
pDC
CD8 TEM
CD8 TEM
CD8 TEM
B intermediate
CD14 Mono
CD14 Mono
CD4 TEM
CD14 Mono
gdT
CD8 TEM
CD16 Mono
NK
CD4 Naive
NK
CD14 Mono
NK
gdT
HSPC
NK
Platelet
CD4 TCM
CD8 TEM
NK
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
CD4 TCM
CD8 Naive
CD14 Mono
gdT
CD4 Naive
CD8 TEM
CD8 Naive
CD4 Naive
CD14 Mono
CD14 Mono
NK
CD8 TEM
NK
NK
CD4 Naive
CD4 Naive
CD4 TCM
CD14 Mono
NK
CD8 TEM
CD4 TCM
CD16 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD8 TEM
CD14 Mono
CD8 Naive
CD4 TEM
CD14 Mono
CD14 Mono
CD4 Naive
NK
B intermediate
NK
CD14 Mono
CD14 Mono
CD4 CTL
gdT
CD4 Naive
B naive
B memory
CD14 Mono
NK
CD14 Mono
CD8 TEM
CD4 TCM
CD16 Mono
ILC
CD14 Mono
CD14 Mono
CD8 TEM
CD8 Naive
CD8 TEM
CD14 Mono
CD14 Mono
Treg
CD4 TCM
CD8 TEM
CD4 Naive
cDC2
NK
CD16 Mono
CD4 Naive
NK
CD4 TCM
CD8 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD8 TEM
CD8 TEM
CD14 Mono
CD14 Mono
CD14 Mono
CD8 TEM
CD16 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TEM
CD8 TCM
CD14 Mono
CD4 TEM
B memory
CD14 Mono
CD16 Mono
CD4 Naive
CD4 Naive
CD14 Mono
CD4 CTL
CD14 Mono
CD14 Mono
CD16 Mono
NK
CD14 Mono
Platelet
Treg
pDC
CD14 Mono
CD14 Mono
CD4 Naive
Plasmablast
CD4 TCM
B intermediate
CD4 Naive
CD16 Mono
CD4 Naive
CD4 CTL
B naive
HSPC
CD14 Mono
CD14 Mono
CD14 Mono
CD16 Mono
CD4 Naive
CD14 Mono
Treg
CD14 Mono
CD4 TCM
CD14 Mono
CD4 CTL
CD4 TCM
CD4 TCM
B memory
CD4 TCM
CD4 Naive
CD4 TCM
CD14 Mono
CD4 TCM
CD14 Mono
CD16 Mono
CD4 TCM
CD4 Naive
CD14 Mono
NK
CD8 Naive
B naive
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD16 Mono
CD4 Naive
CD4 TCM
Platelet
CD14 Mono
cDC2
CD16 Mono
CD8 TCM
CD4 Naive
CD4 TCM
NK
CD8 TCM
CD4 Naive
CD14 Mono
CD8 Naive
CD14 Mono
CD14 Mono
CD4 TCM
gdT
B memory
CD4 Naive
CD4 TCM
CD14 Mono
CD14 Mono
CD16 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
CD8 Naive
CD4 Naive
CD4 TCM
CD4 Naive
Treg
CD14 Mono
CD4 TCM
CD14 Mono
CD14 Mono
CD14 Mono
CD16 Mono
CD4 Naive
CD14 Mono
CD8 Naive
B naive
CD14 Mono
CD14 Mono
CD4 Naive
CD14 Mono
CD4 TEM
CD14 Mono
CD4 TCM
CD8 Naive
CD14 Mono
NK_CD56bright
CD4 TCM
CD14 Mono
CD4 TCM
CD14 Mono
MAIT
CD8 TEM
CD4 CTL
CD14 Mono
CD4 TCM
CD14 Mono
gdT
B memory
CD4 TCM
CD14 Mono
CD14 Mono
NK
CD14 Mono
NK
CD4 TCM
MAIT
CD8 TEM
NK
CD14 Mono
CD14 Mono
CD14 Mono
CD8 Naive
NK_CD56bright
CD4 Naive
CD4 TEM
CD14 Mono
CD4 TCM
NK
CD4 TCM
CD8 Naive
CD14 Mono
CD4 TCM
CD8 Naive
CD4 Naive
Plasmablast
CD8 TCM
B intermediate
CD14 Mono
CD14 Mono
CD4 TCM
Plasmablast
CD4 Naive
NK
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TCM
NK
CD4 Naive
NK
CD14 Mono
CD4 CTL
MAIT
CD8 TEM
B intermediate
CD14 Mono
CD14 Mono
MAIT
CD14 Mono
B naive
CD14 Mono
CD4 TCM
CD4 TCM
CD14 Mono
CD14 Mono
CD4 CTL
cDC2
NK
NK
B memory
CD14 Mono
CD16 Mono
CD14 Mono
CD8 Naive
NK
CD4 Naive
CD4 TCM
NK
CD14 Mono
CD4 TEM
NK
CD4 TCM
CD14 Mono
CD14 Mono
CD8 TEM
CD14 Mono
NK
CD4 Naive
B intermediate
MAIT
NK
NK
CD8 Naive
cDC1
CD4 TEM
Treg
NK
CD8 TEM
CD8 TCM
CD4 TCM
CD4 Naive
CD8 Naive
CD16 Mono
CD14 Mono
CD14 Mono
CD4 TEM
CD4 Naive
CD4 Naive
pDC
CD14 Mono
CD8 TEM
Treg
B naive
NK
CD14 Mono
CD4 Naive
NK
CD8 Naive
CD4 Naive
CD14 Mono
CD8 TEM
MAIT
CD14 Mono
B naive
CD8 Naive
CD14 Mono
HSPC
CD4 TCM
CD14 Mono
B naive
NK
CD4 TCM
NK
CD14 Mono
CD14 Mono
CD4 TCM
CD8 Naive
NK
NK
CD14 Mono
CD14 Mono
CD4 Naive
NK
CD4 TCM
CD4 TCM
CD14 Mono
cDC2
CD4 Naive
CD4 TCM
NK Proliferating
CD14 Mono
CD4 TCM
CD16 Mono
B memory
B naive
NK
CD14 Mono
CD4 Naive
CD8 Naive
CD14 Mono
CD14 Mono
cDC1
CD14 Mono
NK
NK
MAIT
B naive
CD14 Mono
MAIT
B memory
B memory
CD4 Naive
ILC
CD14 Mono
CD14 Mono
B intermediate
CD4 TCM
NK
CD14 Mono
Platelet
CD8 Naive
NK
B naive
CD14 Mono
B memory
CD16 Mono
CD14 Mono
B naive
B intermediate
CD8 Naive
CD8 TEM
CD8 Naive
NK
CD16 Mono
CD4 TCM
CD14 Mono
CD14 Mono
NK
B memory
CD14 Mono
CD14 Mono
CD16 Mono
CD8 TEM
CD14 Mono
CD8 Naive
NK
CD4 TCM
CD14 Mono
CD8 Naive
CD14 Mono
CD4 Naive
B naive
NK
CD14 Mono
CD4 TCM
NK
Treg
CD8 Naive
gdT
CD8 TEM
CD4 TCM
CD14 Mono
CD8 TCM
CD16 Mono
CD8 Naive
CD14 Mono
CD16 Mono
CD4 Naive
NK
NK
cDC2
MAIT
CD14 Mono
CD14 Mono
NK
CD8 TCM
B naive
Platelet
MAIT
CD4 TCM
CD4 Naive
CD14 Mono
CD14 Mono
CD8 Naive
CD14 Mono
CD14 Mono
CD8 Naive
CD8 TEM
CD4 Naive
CD4 Naive
gdT
CD16 Mono
CD14 Mono
CD14 Mono
CD8 TEM
Treg
CD16 Mono
CD4 Naive
CD4 TCM
CD8 TEM
CD14 Mono
CD16 Mono
CD14 Mono
CD14 Mono
Treg
CD4 Naive
CD8 TEM
CD8 TCM
CD4 TEM
CD8 Naive
B naive
CD4 TCM
CD14 Mono
CD4 TCM
B memory
CD16 Mono
NK
CD4 TCM
CD8 TEM
CD4 TCM
CD16 Mono
CD14 Mono
NK
CD4 Naive
B naive
B naive
B naive
CD14 Mono
CD8 TCM
CD14 Mono
CD14 Mono
CD14 Mono
CD8 Naive
NK
CD14 Mono
CD14 Mono
NK
CD14 Mono
CD4 Naive
Platelet
CD8 Naive
CD8 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD16 Mono
CD14 Mono
CD8 Naive
CD4 Naive
CD8 Naive
CD14 Mono
CD14 Mono
CD14 Mono
NK
NK
B intermediate
CD14 Mono
NK
CD8 TEM
CD14 Mono
CD14 Mono
CD8 TEM
CD4 Naive
CD14 Mono
NK
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD8 TEM
CD14 Mono
B naive
CD8 TEM
CD4 TCM
CD14 Mono
CD4 CTL
B naive
B naive
CD14 Mono
CD8 TEM
Treg
CD14 Mono
CD8 TEM
CD4 Naive
CD14 Mono
CD4 TCM
CD8 TEM
CD14 Mono
CD14 Mono
NK
CD4 Naive
CD14 Mono
CD8 TCM
CD14 Mono
CD8 TCM
CD8 TEM
CD8 Naive
CD14 Mono
CD14 Mono
CD4 Naive
CD16 Mono
HSPC
cDC2
CD8 TEM
CD16 Mono
CD14 Mono
CD14 Mono
CD8 TEM
CD8 TCM
CD8 TCM
NK
CD14 Mono
CD14 Mono
NK
CD4 TEM
NK Proliferating
B memory
CD4 TCM
CD14 Mono
CD14 Mono
NK
CD8 TEM
B naive
CD8 Naive
CD4 TCM
MAIT
CD16 Mono
CD4 Naive
CD4 Naive
CD14 Mono
B intermediate
NK
HSPC
CD8 TEM
B naive
CD4 TCM
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD16 Mono
CD14 Mono
CD14 Mono
CD16 Mono
CD4 TCM
NK
NK
CD4 Naive
CD14 Mono
CD8 Naive
NK
CD8 TEM
CD4 Naive
CD4 Naive
CD16 Mono
NK
B intermediate
CD8 TEM
NK
CD4 Naive
CD4 Naive
CD14 Mono
CD4 Naive
CD4 Naive
CD8 Naive
CD14 Mono
CD8 Naive
CD8 Naive
CD8 TEM
CD4 Naive
CD4 TCM
CD14 Mono
cDC2
CD14 Mono
B intermediate
CD8 TEM
CD8 TEM
CD14 Mono
dnT
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
cDC2
NK
CD4 Naive
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TCM
B memory
CD8 Naive
CD8 Naive
CD4 TCM
CD4 TCM
CD4 Naive
CD8 TEM
CD8 Naive
CD4 Naive
NK
CD14 Mono
CD8 TCM
B naive
CD4 TCM
CD14 Mono
CD16 Mono
CD14 Mono
CD14 Mono
Platelet
NK
Treg
CD14 Mono
CD14 Mono
gdT
CD4 TCM
B naive
CD8 Naive
CD14 Mono
CD8 Naive
CD14 Mono
CD14 Mono
NK
CD8 TEM
CD14 Mono
B naive
CD14 Mono
NK
cDC2
CD8 Naive
CD14 Mono
NK
CD4 TEM
Platelet
CD14 Mono
NK
cDC2
NK
CD4 Naive
CD14 Mono
CD8 TCM
CD14 Mono
NK
B intermediate
B memory
CD14 Mono
CD14 Mono
CD4 TEM
CD8 Naive
gdT
dnT
CD16 Mono
NK
CD16 Mono
CD8 TEM
CD4 Naive
CD4 TCM
CD4 Naive
NK
CD8 TEM
B naive
CD14 Mono
Platelet
CD16 Mono
CD4 Naive
CD4 Naive
B naive
CD14 Mono
NK
cDC2
CD14 Mono
NK
NK
CD8 Naive
pDC
CD4 Naive
CD14 Mono
CD14 Mono
CD4 TEM
B intermediate
CD8 TEM
cDC2
CD16 Mono
CD4 Naive
CD4 Naive
CD8 Naive
NK
B naive
CD4 TCM
CD16 Mono
CD14 Mono
CD14 Mono
CD4 TCM
CD16 Mono
B naive
CD14 Mono
CD4 Naive
CD14 Mono
B naive
NK
CD4 TEM
CD4 TCM
CD4 TCM
CD4 Naive
CD4 TCM
B memory
CD4 TCM
CD14 Mono
CD8 TEM
CD4 TCM
CD14 Mono
CD14 Mono
B naive
B memory
CD14 Mono
CD4 Naive
CD8 TEM
Platelet
CD4 TCM
CD4 TEM
CD14 Mono
NK
CD4 Naive
Treg
CD8 TEM
CD14 Mono
Platelet
B memory
CD16 Mono
NK
CD8 TEM
CD8 TEM
CD4 TCM
NK
CD8 TCM
B memory
CD4 Naive
CD8 Naive
CD4 TCM
CD8 TEM
CD8 Proliferating
B naive
gdT
CD8 TEM
CD14 Mono
CD4 CTL
dnT
CD4 Naive
CD8 Naive
B memory
CD16 Mono
CD8 TCM
CD4 Naive
CD4 TCM
CD4 Naive
CD14 Mono
CD4 TEM
Platelet
CD8 TCM
CD14 Mono
CD16 Mono
CD4 TCM
CD14 Mono
CD14 Mono
B memory
CD14 Mono
NK
CD4 Naive
CD4 Naive
NK
CD14 Mono
CD14 Mono
CD4 CTL
CD8 TCM
CD4 Naive
CD14 Mono
CD8 TEM
NK
CD14 Mono
CD8 TEM
CD4 Naive
CD4 Naive
CD4 Naive
gdT
B naive
CD8 TEM
CD8 TEM
CD4 TCM
NK
cDC1
cDC2
CD14 Mono
B memory
CD14 Mono
Treg
CD14 Mono
CD14 Mono
CD8 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
CD4 TCM
CD8 Naive
CD4 Naive
pDC
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TEM
CD14 Mono
CD16 Mono
CD4 Naive
CD14 Mono
CD16 Mono
CD4 Naive
CD8 TEM
B naive
CD14 Mono
CD16 Mono
CD14 Mono
NK
MAIT
CD4 Naive
CD16 Mono
CD8 TCM
CD14 Mono
cDC2
CD4 Naive
B naive
CD16 Mono
CD14 Mono
B memory
B memory
CD14 Mono
CD14 Mono
CD4 Naive
CD14 Mono
CD8 TEM
NK
CD14 Mono
CD8 Naive
CD8 TEM
CD14 Mono
CD14 Mono
CD8 Naive
CD14 Mono
MAIT
CD14 Mono
CD14 Mono
CD16 Mono
CD4 TCM
CD14 Mono
CD14 Mono
Treg
CD8 TEM
CD16 Mono
CD8 TEM
CD14 Mono
gdT
CD14 Mono
CD4 Naive
CD4 Naive
CD4 Naive
CD4 Naive
NK_CD56bright
B memory
B naive
B naive
NK
NK
MAIT
CD8 TEM
CD8 Naive
CD4 CTL
CD4 TCM
CD4 Naive
B memory
CD14 Mono
MAIT
B intermediate
NK_CD56bright
CD4 TCM
CD4 TCM
NK
CD4 TCM
B naive
gdT
CD14 Mono
CD4 Naive
ASDC
CD4 Naive
CD4 Naive
CD4 TCM
CD8 Naive
NK
CD14 Mono
NK
CD14 Mono
CD4 Naive
CD8 TCM
CD14 Mono
CD4 Naive
CD4 TCM
gdT
NK
CD4 TCM
cDC2
CD16 Mono
CD8 Naive
CD8 TEM
CD14 Mono
CD4 TCM
CD8 TEM
CD8 TEM
Treg
CD8 Naive
CD4 TCM
CD16 Mono
CD4 TEM
CD8 Naive
cDC2
CD4 TCM
CD14 Mono
CD4 CTL
CD16 Mono
CD4 TCM
CD4 TCM
NK
CD4 TEM
NK Proliferating
NK Proliferating
CD14 Mono
CD8 Naive
CD14 Mono
CD8 Naive
CD14 Mono
CD4 Naive
CD8 Naive
CD4 TCM
CD4 Naive
CD4 TCM
CD4 TEM
MAIT
CD8 TEM
CD8 TCM
cDC1
CD14 Mono
CD4 TCM
CD14 Mono
CD8 TEM
CD8 TEM
CD16 Mono
CD4 Naive
CD14 Mono
CD14 Mono
NK
B memory
MAIT
CD14 Mono
CD8 Naive
NK
NK
NK
dnT
gdT
CD4 Naive
B intermediate
NK
NK
CD16 Mono
CD14 Mono
Platelet
CD14 Mono
B memory
CD4 TCM
CD14 Mono
NK
CD14 Mono
CD14 Mono
cDC2
CD4 Naive
CD8 TEM
CD4 Naive
CD8 TEM
CD14 Mono
CD8 Naive
gdT
NK
CD4 Naive
CD4 Naive
CD16 Mono
NK
CD8 Naive
NK
CD14 Mono
CD4 Naive
CD8 TEM
CD16 Mono
CD8 Naive
CD4 Naive
CD8 TCM
CD8 TEM
CD4 TCM
B memory
NK
pDC
CD4 TEM
CD16 Mono
CD8 TEM
CD8 TCM
CD4 TCM
CD4 Naive
CD14 Mono
CD4 TEM
CD4 TEM
CD14 Mono
CD14 Mono
CD8 Naive
CD8 Naive
CD4 TCM
CD14 Mono
CD4 Naive
CD8 Naive
CD14 Mono
B intermediate
NK
CD8 Naive
CD4 TEM
CD8 TEM
CD14 Mono
NK
CD14 Mono
CD4 TCM
CD8 Naive
CD14 Mono
CD4 Naive
CD4 TCM
CD4 TCM
MAIT
NK
gdT
CD14 Mono
cDC1
CD4 CTL
CD16 Mono
B intermediate
CD16 Mono
CD4 Naive
gdT
MAIT
CD4 TCM
B naive
CD14 Mono
CD14 Mono
CD14 Mono
NK
NK
gdT
CD4 Naive
CD4 TCM
B memory
CD14 Mono
MAIT
B naive
CD8 TEM
MAIT
CD8 Naive
CD4 Naive
CD4 Naive
CD8 TEM
CD8 TCM
CD8 Naive
NK
CD14 Mono
CD8 TCM
B intermediate
CD14 Mono
CD4 Naive
CD8 Naive
CD4 TEM
CD14 Mono
NK
CD4 Naive
CD14 Mono
CD14 Mono
CD14 Mono
gdT
B memory
gdT
CD8 TCM
CD4 TCM
CD14 Mono
CD4 Naive
CD4 Naive
pDC
NK
NK
CD4 TCM
NK
NK
CD4 Naive
CD14 Mono
CD8 Naive
CD4 Naive
CD8 Naive
CD4 Naive
B memory
cDC2
CD4 Naive
CD8 TEM
CD4 Naive
CD16 Mono
MAIT
CD4 TEM
gdT
NK
CD8 Naive
CD8 Naive
CD14 Mono
CD16 Mono
B naive
NK
CD8 TEM
CD8 TEM
dnT
Treg
CD8 Naive
CD4 TEM
B memory
CD8 TEM
B naive
NK
CD8 TEM
NK
CD8 TEM
CD4 TEM
B naive
CD4 TCM
B memory
CD14 Mono
CD8 TCM
NK
NK
CD8 Proliferating
NK
Treg
CD4 TCM
MAIT
B naive
CD4 Naive
CD8 Naive
B naive
CD4 TCM
B memory
CD4 Naive
CD8 TEM
CD16 Mono
B naive
CD14 Mono
CD8 Naive
CD4 Naive
CD4 TEM
NK
gdT
CD8 Naive
B naive
NK
Treg
NK
CD4 Naive
CD8 Naive
CD4 Naive
CD4 Naive
CD4 TCM
CD4 Naive
Treg
CD4 TCM
CD14 Mono
CD4 Naive
B naive
CD8 TEM
CD4 Naive
CD14 Mono
CD8 Naive
Treg
CD8 TCM
B memory
CD4 TCM
CD14 Mono
NK
B naive
CD14 Mono
B naive
CD4 TCM
Treg
CD8 Naive
CD14 Mono
NK
CD4 TCM
CD8 Naive
CD14 Mono
NK
CD14 Mono
CD4 TEM
CD14 Mono
CD8 TEM
gdT
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TCM
CD16 Mono
CD14 Mono
CD8 Naive
B naive
pDC
CD8 TEM
CD14 Mono
CD14 Mono
CD14 Mono
CD8 Naive
CD14 Mono
CD4 Naive
CD14 Mono
CD4 Naive
NK
B memory
CD4 TCM
cDC2
CD14 Mono
CD8 TEM
CD14 Mono
CD4 Naive
NK
NK
CD14 Mono
CD8 Naive
CD8 TEM
CD14 Mono
B naive
NK
NK
B naive
CD14 Mono
MAIT
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
B intermediate
B memory
CD4 Naive
CD4 Naive
CD8 Naive
Platelet
CD14 Mono
CD14 Mono
CD4 Naive
CD8 Naive
CD4 Naive
CD14 Mono
MAIT
CD4 TEM
CD8 Naive
CD4 Naive
CD14 Mono
CD4 TCM
CD4 Naive
MAIT
cDC1
B intermediate
CD4 Naive
CD14 Mono
CD8 TEM
CD4 TCM
CD4 CTL
B naive
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD4 TCM
CD4 TCM
NK
CD14 Mono
CD14 Mono
CD4 Naive
CD4 TCM
CD14 Mono
CD4 TEM
B naive
CD8 TEM
CD16 Mono
NK Proliferating
CD4 Naive
B intermediate
NK
CD14 Mono
NK
B memory
CD4 TEM
B memory
CD4 Naive
CD4 TEM
CD14 Mono
CD8 TEM
B naive
CD8 Naive
NK
CD4 Naive
CD4 TCM
CD4 TCM
NK
CD14 Mono
CD8 Naive
CD14 Mono
CD8 TEM
CD14 Mono
CD4 Naive
CD4 Naive
CD4 TEM
CD8 Naive
CD4 TCM
CD4 Naive
CD8 Naive
CD16 Mono
CD14 Mono
CD4 TCM
NK
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TEM
CD4 TCM
CD8 TCM
gdT
CD8 Naive
NK
CD14 Mono
CD8 TEM
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TEM
CD14 Mono
CD14 Mono
CD14 Mono
NK
CD4 Naive
Platelet
CD4 Naive
CD14 Mono
CD14 Mono
CD4 Naive
CD14 Mono
CD14 Mono
CD4 TCM
B naive
CD16 Mono
CD14 Mono
cDC2
NK
CD14 Mono
NK
NK
NK
CD4 Naive
CD16 Mono
CD8 TEM
CD14 Mono
gdT
Treg
CD4 TCM
CD14 Mono
CD8 Naive
B memory
CD14 Mono
MAIT
CD14 Mono
CD4 Naive
CD4 Naive
CD8 Naive
CD4 Naive
CD8 TEM
CD14 Mono
CD14 Mono
CD14 Mono
CD8 TEM
CD14 Mono
CD4 TCM
NK
pDC
CD8 Naive
CD14 Mono
gdT
CD14 Mono
CD4 Naive
CD4 Naive
CD4 TCM
CD14 Mono
CD4 CTL
B naive
CD16 Mono
CD14 Mono
gdT
CD14 Mono
Treg
B memory
CD16 Mono
CD8 Naive
Platelet
Platelet
B intermediate
CD4 Naive
CD4 Naive
CD14 Mono
NK
CD4 TCM
CD4 Naive
CD8 TCM
CD8 Naive
CD4 Naive
CD14 Mono
CD8 TEM
CD8 Naive
CD14 Mono
CD14 Mono
ASDC
CD14 Mono
CD8 Naive
CD14 Mono
NK
CD4 TCM
CD8 Naive
CD4 TCM
CD8 Naive
CD8 TEM
CD4 Naive
CD14 Mono
CD14 Mono
Platelet
CD14 Mono
pDC
CD4 Naive
CD14 Mono
B memory
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TCM
CD14 Mono
CD4 TCM
CD4 Naive
CD4 Naive
CD4 CTL
CD8 TEM
CD16 Mono
CD8 TEM
Treg
CD14 Mono
CD8 Naive
MAIT
CD4 Naive
CD14 Mono
CD4 Naive
CD4 Naive
CD4 Naive
CD8 TEM
NK
CD8 Naive
CD8 TEM
CD16 Mono
NK
CD4 TCM
Treg
B memory
CD8 TEM
CD4 TCM
CD14 Mono
CD4 Naive
CD14 Mono
CD4 TCM
CD16 Mono
CD14 Mono
NK
B naive
CD14 Mono
CD8 TCM
CD14 Mono
pDC
B memory
NK
CD4 Naive
CD14 Mono
CD16 Mono
CD8 TEM
CD14 Mono
CD14 Mono
CD16 Mono
B naive
CD14 Mono
CD14 Mono
CD4 TCM
CD8 Naive
NK_CD56bright
CD14 Mono
B naive
CD14 Mono
CD14 Mono
Treg
CD4 TCM
B naive
gdT
CD8 Naive
NK
B naive
CD4 TCM
CD14 Mono
CD4 Naive
cDC2
NK
gdT
cDC2
CD14 Mono
CD8 TEM
NK
NK
NK
B naive
CD8 Naive
CD14 Mono
CD14 Mono
CD8 Naive
cDC2
CD4 TCM
CD4 Naive
CD4 TCM
NK
gdT
CD4 TCM
CD4 TCM
B naive
CD8 TEM
CD14 Mono
CD14 Mono
CD4 Naive
CD4 TCM
NK
CD4 TCM
NK
B memory
CD14 Mono
NK
CD8 Naive
gdT
CD8 TEM
NK
CD14 Mono
CD14 Mono
CD14 Mono
NK
CD14 Mono
CD14 Mono
CD14 Mono
CD4 TCM
NK
NK
NK
CD14 Mono
NK
CD4 Naive
CD8 Naive
CD14 Mono
CD14 Mono
B naive
CD14 Mono
B naive
CD4 TCM
B naive
NK
B naive
CD4 Naive
gdT
CD14 Mono
B naive
CD8 Naive
NK
CD4 Naive
gdT
CD14 Mono
B naive
CD4 Naive
CD16 Mono
CD4 TCM
CD14 Mono
gdT
MAIT
B memory
CD4 TCM
CD4 Naive
CD8 TEM
cDC2
CD14 Mono
CD14 Mono
CD8 TEM
CD8 TEM
cDC2
CD14 Mono
B memory
CD14 Mono
B naive
CD14 Mono
Treg
CD14 Mono
CD14 Mono
CD16 Mono
CD8 Naive
CD4 Naive
B naive
CD14 Mono
NK
CD8 Naive
CD4 Naive
CD8 TEM
B naive
CD14 Mono
NK
CD8 Naive
CD8 TEM
CD14 Mono
CD14 Mono
CD4 TEM
HSPC
cDC2
CD8 TEM
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD4 Naive
CD8 TCM
CD14 Mono
CD8 TEM
MAIT
NK
CD14 Mono
CD14 Mono
CD4 TCM
CD16 Mono
NK
CD4 TCM
CD14 Mono
CD14 Mono
CD8 Naive
MAIT
CD14 Mono
CD8 TCM
CD8 TEM
NK
CD4 TCM
CD4 TCM
CD14 Mono
CD8 TEM
CD14 Mono
CD4 TCM
Platelet
B intermediate
CD14 Mono
CD4 Naive
NK
CD14 Mono
CD4 CTL
CD8 TEM
CD4 Naive
CD14 Mono
CD4 TCM
B memory
Platelet
CD4 TEM
CD4 Naive
CD8 TCM
NK
CD14 Mono
CD4 Naive
CD14 Mono
Platelet
HSPC
CD8 Proliferating
CD16 Mono
NK
CD14 Mono
CD8 Naive
NK_CD56bright
CD8 Naive
Treg
CD8 Naive
CD4 TCM
CD8 Naive
CD14 Mono
gdT
CD14 Mono
CD14 Mono
CD8 Naive
CD4 TEM
CD4 TCM
B memory
CD4 Naive
CD8 TEM
CD14 Mono
CD4 TCM
CD8 Naive
Treg
CD14 Mono
CD8 TEM
CD4 Naive
CD16 Mono
Platelet
CD14 Mono
NK
NK
CD4 TCM
CD14 Mono
CD14 Mono
CD4 TCM
B memory
B memory
CD4 CTL
CD14 Mono
NK
CD14 Mono
CD8 TEM
CD14 Mono
CD8 Naive
CD4 TCM
CD4 TCM
CD8 Naive
NK_CD56bright
CD16 Mono
CD14 Mono
B memory
NK
B naive
CD14 Mono
CD14 Mono
CD4 TEM
CD4 TCM
CD8 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD14 Mono
CD8 Naive
CD8 Naive
CD8 Naive
CD14 Mono
cDC2
CD14 Mono
MAIT
CD14 Mono
CD14 Mono
CD4 TCM
CD14 Mono
NK
CD14 Mono
CD4 CTL
CD14 Mono
NK
CD8 Naive
B naive
CD8 TEM
CD14 Mono
CD4 Naive
NK
CD4 TCM
B intermediate
gdT
CD14 Mono
B memory
CD4 TCM
CD14 Mono
B naive
CD4 TCM
gdT
NK
CD4 Naive
CD4 Naive
CD14 Mono
CD14 Mono
CD4 TCM
CD8 TEM
NK
CD16 Mono
CD14 Mono
CD16 Mono
CD4 TEM
CD14 Mono
CD8 Naive
CD4 TCM
CD14 Mono
CD16 Mono
CD4 Naive
CD14 Mono
B naive
CD14 Mono
CD4 TCM
CD8 TEM
NK
CD8 Naive
CD8 TEM
CD14 Mono
MAIT
MAIT
CD14 Mono
CD4 TCM
CD14 Mono
CD4 TCM
CD8 Naive
B naive
CD8 TCM
B naive
CD4 TCM
CD4 TCM
cDC2
CD4 TEM
CD16 Mono
CD8 Naive
NK
CD14 Mono
cDC2
CD14 Mono
CD14 Mono
CD8 TEM
CD14 Mono
CD14 Mono
B naive
CD16 Mono
CD14 Mono
CD14 Mono
NK
CD14 Mono
CD4 Naive
CD14 Mono
CD8 Naive
CD4 Naive
CD4 Naive
CD14 Mono
CD4 CTL
CD14 Mono
NK
CD4 TCM
NK
B intermediate
B naive
CD4 TCM
CD4 CTL
CD14 Mono
CD14 Mono
CD4 TCM
CD14 Mono
CD8 Naive
CD14 Mono
CD14 Mono
CD14 Mono
CD8 Naive
CD8 TCM
MAIT
CD14 Mono
CD8 Naive
CD4 Naive
CD14 Mono
NK
CD4 Naive
B memory
CD14 Mono
CD14 Mono
CD4 Naive
NK
CD14 Mono
CD14 Mono
CD4 TCM
CD4 TCM
CD14 Mono
CD16 Mono
CD4 Naive
CD4 TEM
CD14 Mono
CD14 Mono
B naive
CD14 Mono
CD16 Mono
CD4 CTL
CD16 Mono
MAIT
CD14 Mono
CD14 Mono
Platelet
CD4 TCM
CD4 Naive
CD14 Mono
Platelet
CD4 Naive
CD14 Mono
CD14 Mono
B memory
CD14 Mono
cDC2
